tournament,tier,round,start_date,host_country,player_a,player_a_nat,player_b,player_b_nat,player_a_won,same_nationality,h2h_win_rate_a_vs_b,player_a_is_home,player_a_matches_last_14_days,player_a_days_since_last_match,player_a_recent_win_rate,player_b_is_home,player_b_matches_last_14_days,player_b_days_since_last_match,player_b_recent_win_rate,player_a_elo,player_b_elo,elo_diff,player_a_ema_form,player_b_ema_form,h2h_last_winner,player_a_win_streak,player_b_win_streak,player_a_matches_last_7_days,player_b_matches_last_7_days
U.S. Open 2025,300,First round,2025-06-24,United States,Chou Tien-chen,Chinese Taipei,Kalle Koljonen,Finland,1,0,0.5,0,0,21,0.6,0,0,119,0.0,1717.51,1417.04,300.48,0.6467,0.2768,0.5,1,-2,0,0
U.S. Open 2025,300,First round,2025-06-24,United States,Su Li-yang,Chinese Taipei,Misha Zilberman,Israel,1,0,1.0,0,0,35,0.2308,0,0,147,0.0,1475.34,1379.87,95.47,0.2282,0.324,1.0,-2,-1,0,0
U.S. Open 2025,300,Second round,2025-06-24,United States,Su Li-yang,Chinese Taipei,Victor Lai,Canada,0,0,0.5,0,0,35,0.2308,0,0,294,0.5,1484.12,1477.33,6.79,0.4597,0.245,0.5,1,-2,0,0
U.S. Open 2025,300,First round,2025-06-24,United States,Wang Po-wei,Chinese Taipei,Victor Lai,Canada,0,0,0.5,0,0,49,0.25,0,0,294,0.5,1431.23,1489.57,-58.33,0.2257,0.4715,0.5,-1,1,0,0
U.S. Open 2025,300,First round,2025-06-24,United States,Ayush Shetty,India,Magnus Johannesen,Denmark,0,0,0.5,0,0,35,0.5,0,0,98,0.0,1601.01,1434.98,166.03,0.854,0.0848,0.5,3,-5,0,0
U.S. Open 2025,300,Second round,2025-06-24,United States,Ayush Shetty,India,Tharun Mannepalli,India,1,1,0.5,0,0,35,0.5,0,0,42,0.5,1583.68,1537.18,46.5,0.5978,0.4856,0.5,-1,-1,0,0
U.S. Open 2025,300,First round,2025-06-24,United States,Arnaud Merklé,France,Tharun Mannepalli,India,0,0,0.5,0,0,259,0.5,0,0,42,0.5,1438.41,1526.78,-88.37,0.0527,0.3399,0.5,-6,-2,0,0
U.S. Open 2025,300,Quarter-finals,2025-06-24,United States,Chou Tien-chen,Chinese Taipei,Victor Lai,Canada,1,0,0.5,0,0,21,0.6,0,0,294,0.5,1721.13,1499.57,221.56,0.7527,0.63,0.5,2,2,0,0
Canada Open 2025,300,Second round,2025-07-01,Canada,Arnaud Merklé,France,Victor Lai,Canada,0,0,0.5,0,1,7,0.0,1,3,7,0.6667,1429.39,1494.33,-64.94,0.0369,0.441,0.5,-7,-1,1,3
Canada Open 2025,300,Second round,2025-07-01,Canada,Matthias Kicklitz,Germany,Eogene Ewe,Malaysia,0,0,0.5,0,1,7,0.0,0,0,329,0.5,1491.02,1482.13,8.88,0.35,0.245,0.5,-1,-2,1,0
Canada Open 2025,300,First round,2025-07-01,Canada,Eogene Ewe,Malaysia,Takuma Obayashi,Japan,1,0,0.5,0,0,329,0.5,0,0,49,0.1429,1494.44,1463.02,31.42,0.4715,0.1802,0.5,1,-2,0,0
Canada Open 2025,300,Quarter-finals,2025-07-01,Canada,Eogene Ewe,Malaysia,Victor Lai,Canada,0,0,0.5,0,0,329,0.5,1,3,7,0.6667,1505.36,1504.11,1.24,0.63,0.6087,0.5,2,1,0,3
Canada Open 2025,300,First round,2025-07-01,Canada,Koo Takahashi,Japan,Arnaud Merklé,France,0,0,0.0,0,0,56,0.4286,0,1,7,0.0,1466.53,1419.61,46.91,0.1814,0.0258,0.0,-4,-8,0,1
Canada Open 2025,300,First round,2025-07-01,Canada,Victor Lai,Canada,Brian Yang,Canada,1,1,0.5,1,3,7,0.6667,1,5,7,0.4211,1516.15,1460.6,55.55,0.7261,0.6461,0.5,2,1,3,5
Canada Open 2025,300,First round,2025-07-01,Canada,Matthias Kicklitz,Germany,Shogo Ogawa,Japan,1,0,0.5,0,1,7,0.0,0,0,56,0.0,1478.71,1506.11,-27.4,0.245,0.4879,0.5,-2,-1,1,0
Canada Open 2025,300,Second round,2025-07-01,Canada,Riku Hatano,Japan,Su Li-yang,Chinese Taipei,1,0,1.0,0,0,56,0.25,0,2,7,0.2667,1494.32,1471.89,22.43,0.3576,0.3218,1.0,-1,-1,0,2
Canada Open 2025,300,First round,2025-07-01,Canada,Kalle Koljonen,Finland,Su Li-yang,Chinese Taipei,0,0,0.0,0,1,7,0.0,0,2,7,0.2667,1413.42,1460.66,-47.24,0.1938,0.2253,0.0,-3,-2,1,2
Canada Open 2025,300,Quarter-finals,2025-07-01,Canada,Riku Hatano,Japan,Kodai Naraoka,Japan,0,1,0.5,0,0,56,0.25,0,0,28,0.6,1505.54,1672.69,-167.15,0.5503,0.3978,0.5,1,-2,0,0
Canada Open 2025,300,First round,2025-07-01,Canada,Nguyễn Hải Đăng,Vietnam,Lê Đức Phát,Vietnam,1,1,0.5,0,2,7,0.3333,0,2,7,0.3333,1473.56,1454.21,19.35,0.4068,0.3109,0.5,1,-1,2,2
Canada Open 2025,300,Second round,2025-07-01,Canada,Nguyễn Hải Đăng,Vietnam,Kodai Naraoka,Japan,0,0,0.5,0,2,7,0.3333,0,0,28,0.6,1484.89,1679.32,-194.43,0.5848,0.5784,0.5,2,1,2,0
Canada Open 2025,300,First round,2025-07-01,Canada,Liao Jhuo-fu,Chinese Taipei,Kodai Naraoka,Japan,0,0,0.0,0,4,7,0.75,0,0,28,0.6,1503.24,1685.23,-181.99,0.4966,0.7049,0.0,-1,2,4,0
Canada Open 2025,300,First round,2025-07-01,Canada,Misha Zilberman,Israel,Riku Hatano,Japan,0,0,0.5,0,1,7,0.0,0,0,56,0.25,1371.08,1498.91,-127.82,0.2268,0.3852,0.5,-2,-1,1,0
Canada Open 2025,300,First round,2025-07-01,Canada,Huang Yu-kai,Chinese Taipei,Magnus Johannesen,Denmark,1,0,0.5,0,2,7,0.3333,0,1,7,0.25,1420.55,1452.32,-31.77,0.2914,0.3594,0.5,-1,1,2,1
Canada Open 2025,300,Second round,2025-07-01,Canada,Srikanth Kidambi,India,Wang Po-wei,Chinese Taipei,1,0,0.5,0,1,7,0.5294,0,1,7,0.2,1571.69,1421.23,150.46,0.5925,0.158,0.5,-1,-2,1,1
Canada Open 2025,300,First round,2025-07-01,Canada,Ayush Shetty,India,Sankar Subramanian,India,0,1,1.0,0,5,7,0.5789,0,1,7,0.4444,1594.08,1449.88,144.2,0.7184,0.3075,1.0,1,-2,5,1
Canada Open 2025,300,Final,2025-07-01,Canada,Kenta Nishimoto,Japan,Victor Lai,Canada,1,0,0.5,0,3,7,0.5217,1,3,7,0.6667,1598.22,1526.25,71.97,0.576,0.8083,0.5,2,3,3,3
Canada Open 2025,300,Semi-finals,2025-07-01,Canada,Victor Lai,Canada,Kodai Naraoka,Japan,1,0,0.5,1,3,7,0.6667,0,0,28,0.6,1516.7,1691.46,-174.76,0.5658,0.7934,0.5,-1,3,3,0
Canada Open 2025,300,First round,2025-07-01,Canada,Chou Tien-chen,Chinese Taipei,Julien Carraggi,Belgium,1,0,0.5,0,4,7,0.6207,0,1,7,0.1667,1726.37,1414.9,311.47,0.8269,0.0565,0.5,3,-5,4,1
Canada Open 2025,300,Second round,2025-07-01,Canada,Chou Tien-chen,Chinese Taipei,Huang Ping-hsien,Chinese Taipei,1,1,0.5,0,4,7,0.6207,0,1,7,0.0,1729.79,1466.16,263.63,0.8788,0.1866,0.5,4,-4,4,1
Canada Open 2025,300,First round,2025-07-01,Canada,Huang Ping-hsien,Chinese Taipei,Fabian Roth,Germany,1,0,0.5,0,1,7,0.0,0,0,245,0.5,1461.84,1467.39,-5.55,0.1306,0.1617,0.5,-5,-3,1,0
Canada Open 2025,300,Quarter-finals,2025-07-01,Canada,Chou Tien-chen,Chinese Taipei,Srikanth Kidambi,India,0,0,0.0,0,4,7,0.6207,0,1,7,0.5294,1734.11,1578.79,155.32,0.9152,0.7148,0.0,5,1,4,1
Canada Open 2025,300,Semi-finals,2025-07-01,Canada,Srikanth Kidambi,India,Kenta Nishimoto,Japan,0,0,0.3333,0,1,7,0.5294,0,3,7,0.5217,1595.83,1607.77,-11.95,0.8003,0.7032,1.0,2,3,1,3
Canada Open 2025,300,Second round,2025-07-01,Canada,Sankar Subramanian,India,Huang Yu-kai,Chinese Taipei,1,0,0.5,0,1,7,0.4444,0,2,7,0.3333,1466.59,1433.64,32.95,0.5152,0.504,0.5,1,1,1,2
Canada Open 2025,300,First round,2025-07-01,Canada,Wang Po-wei,Chinese Taipei,Justin Hoh,Malaysia,1,0,0.0,0,1,7,0.2,0,2,7,0.3636,1414.12,1485.33,-71.21,0.1106,0.3562,0.0,-3,-1,1,2
Canada Open 2025,300,First round,2025-07-01,Canada,Kenta Nishimoto,Japan,Mads Christophersen,Denmark,1,0,0.5,0,3,7,0.5217,0,1,7,0.0,1619.36,1448.94,170.42,0.7922,0.2722,0.5,4,-2,3,1
Canada Open 2025,300,Second round,2025-07-01,Canada,Kenta Nishimoto,Japan,Joakim Oldorff,Finland,1,0,1.0,0,3,7,0.5217,0,1,7,0.25,1625.9,1428.86,197.04,0.8546,0.226,1.0,5,-2,3,1
Canada Open 2025,300,First round,2025-07-01,Canada,Joakim Oldorff,Finland,Kuo Kuan-lin,Chinese Taipei,1,0,0.0,0,1,7,0.25,0,3,7,0.6667,1423.02,1530.71,-107.69,0.1582,0.4838,0.0,-3,-1,1,3
Canada Open 2025,300,Quarter-finals,2025-07-01,Canada,Kenta Nishimoto,Japan,Sankar Subramanian,India,1,0,1.0,0,3,7,0.5217,0,1,7,0.4444,1631.75,1477.46,154.29,0.8982,0.6607,1.0,6,2,3,1
Canada Open 2025,300,First round,2025-07-01,Canada,Priyanshu Rajawat,India,Srikanth Kidambi,India,0,1,1.0,0,1,7,0.1667,0,1,7,0.5294,1460.93,1584.24,-123.31,0.1032,0.5602,1.0,-4,-1,1,1
Japan Open 2025,750,Second round,2025-07-15,Japan,Wang Tzu-wei,Chinese Taipei,Li Shifeng,China,1,0,0.5,0,0,42,0.5,0,0,42,0.7619,1566.24,1774.13,-207.88,0.1941,0.7705,1.0,-4,2,0,0
Japan Open 2025,750,First round,2025-07-15,Japan,Lee Cheuk Yiu,Hong Kong,Li Shifeng,China,0,0,0.25,0,0,42,0.4444,0,0,42,0.7619,1652.89,1749.55,-96.66,0.5095,0.5394,1.0,-1,-1,0,0
Japan Open 2025,750,Quarter-finals,2025-07-15,Japan,Wang Tzu-wei,Chinese Taipei,Shi Yuqi,China,0,0,0.5,0,0,42,0.5,0,0,42,0.8,1590.82,1926.05,-335.23,0.4359,0.819,0.5,1,3,0,0
Japan Open 2025,750,First round,2025-07-15,Japan,Ng Ka Long,Hong Kong,Brian Yang,Canada,1,0,0.5,0,0,42,0.4286,0,1,14,0.4444,1612.35,1450.51,161.84,0.4684,0.4523,0.5,-1,-1,0,0
Japan Open 2025,750,Second round,2025-07-15,Japan,Ng Ka Long,Hong Kong,Shi Yuqi,China,0,0,0.0,0,0,42,0.4286,0,0,42,0.8,1621.39,1930.1,-308.71,0.6279,0.8733,0.0,1,4,0,0
Japan Open 2025,750,First round,2025-07-15,Japan,Toma Junior Popov,France,Shi Yuqi,China,0,0,0.0,0,0,42,0.6,0,0,42,0.8,1605.25,1934.73,-329.49,0.3342,0.9113,0.0,-2,5,0,0
Japan Open 2025,750,Quarter-finals,2025-07-15,Japan,Kodai Naraoka,Japan,Christo Popov,France,0,0,1.0,1,4,14,0.6111,0,0,42,0.6471,1673.89,1639.7,34.19,0.5554,0.5797,1.0,-1,-1,0,0
Japan Open 2025,750,Second round,2025-07-15,Japan,Lakshya Sen,India,Kodai Naraoka,Japan,0,0,0.3333,0,0,42,0.375,1,4,14,0.6111,1610.2,1656.32,-46.12,0.1834,0.3888,0.0,-4,-2,0,0
Japan Open 2025,750,First round,2025-07-15,Japan,Anthony Sinisuka Ginting,Indonesia,Kodai Naraoka,Japan,0,0,1.0,0,0,189,0.5,1,4,14,0.6111,1686.08,1670.21,15.87,0.4513,0.5721,1.0,1,1,0,0
Japan Open 2025,750,First round,2025-07-15,Japan,Rasmus Gemke,Denmark,Christo Popov,France,0,0,0.0,0,0,42,0.4706,0,0,42,0.6471,1552.52,1657.27,-104.75,0.4267,0.7058,0.0,-1,1,0,0
Japan Open 2025,750,Second round,2025-07-15,Japan,Christo Popov,France,Lei Lanxi,China,1,0,0.3333,0,0,42,0.6471,0,0,49,0.0,1668.58,1514.78,153.8,0.7941,0.0353,1.0,2,-8,0,0
Japan Open 2025,750,First round,2025-07-15,Japan,Lei Lanxi,China,Anders Antonsen,Denmark,1,0,0.0,0,0,49,0.0,0,0,42,0.6875,1505.44,1827.51,-322.07,0.0247,0.9163,0.0,-9,5,0,0
Japan Open 2025,750,First round,2025-07-15,Japan,Kantaphon Wangcharoen,Thailand,Wang Tzu-wei,Chinese Taipei,0,0,0.0,0,0,56,0.2222,0,0,42,0.5,1402.61,1586.76,-184.16,0.1003,0.3051,0.0,-4,-1,0,0
Japan Open 2025,750,First round,2025-07-15,Japan,Wang Zhengxing,China,Lakshya Sen,India,0,0,0.5,0,0,42,0.5625,0,0,42,0.375,1580.71,1596.31,-15.6,0.465,0.1284,0.5,-1,-5,0,0
Japan Open 2025,750,First round,2025-07-15,Japan,Alwi Farhan,Indonesia,Lee Chia-hao,Chinese Taipei,1,0,0.5,0,0,42,0.5,0,0,42,0.4667,1557.3,1604.25,-46.94,0.5699,0.2907,0.0,1,-1,0,0
Japan Open 2025,750,Second round,2025-07-15,Japan,Alex Lanier,France,Alwi Farhan,Indonesia,1,0,0.5,0,0,42,0.7692,0,0,42,0.5,1719.93,1575.45,144.47,0.5191,0.6989,0.5,-1,2,0,0
Japan Open 2025,750,First round,2025-07-15,Japan,Alex Lanier,France,Leong Jun Hao,Malaysia,1,0,0.5,0,0,42,0.7692,0,0,42,0.4,1729.63,1581.28,148.35,0.6634,0.4199,0.5,1,-1,0,0
Japan Open 2025,750,Final,2025-07-15,Japan,Alex Lanier,France,Shi Yuqi,China,0,0,1.0,0,0,42,0.7692,0,0,42,0.8,1739.19,1938.91,-199.72,0.7644,0.9379,1.0,2,6,0,0
Japan Open 2025,750,Semi-finals,2025-07-15,Japan,Shi Yuqi,China,Christo Popov,France,1,0,0.5,0,0,42,0.8,0,0,42,0.6471,1946.61,1677.93,268.68,0.9565,0.8558,1.0,7,3,0,0
Japan Open 2025,750,First round,2025-07-15,Japan,Kunlavut Vitidsarn,Thailand,Weng Hongyang,China,0,0,1.0,0,0,42,0.8333,0,0,42,0.6471,1843.17,1682.31,160.86,0.6972,0.4103,1.0,-1,-1,0,0
Japan Open 2025,750,Second round,2025-07-15,Japan,Weng Hongyang,China,Lin Chun-yi,Chinese Taipei,1,0,0.75,0,0,42,0.6471,0,0,42,0.65,1705.23,1709.16,-3.93,0.5872,0.4356,1.0,1,-2,0,0
Japan Open 2025,750,First round,2025-07-15,Japan,Lin Chun-yi,Chinese Taipei,Lu Guangzu,China,1,0,0.0,0,0,42,0.65,0,0,42,0.5333,1692.98,1665.19,27.79,0.3049,0.5536,0.0,-3,-1,0,0
Japan Open 2025,750,Quarter-finals,2025-07-15,Japan,Weng Hongyang,China,Koki Watanabe,Japan,0,0,0.0,0,0,42,0.6471,1,0,42,0.0,1721.41,1647.71,73.71,0.7111,0.1535,0.0,2,-4,0,0
Japan Open 2025,750,Semi-finals,2025-07-15,Japan,Koki Watanabe,Japan,Alex Lanier,France,0,0,0.6667,1,0,42,0.0,0,0,42,0.7692,1667.05,1731.49,-64.44,0.4074,0.535,1.0,1,-1,0,0
Japan Open 2025,750,Second round,2025-07-15,Japan,Chou Tien-chen,Chinese Taipei,Koki Watanabe,Japan,0,0,0.75,0,3,14,0.6154,1,0,42,0.0,1717.08,1653.98,63.09,0.6406,0.2852,1.0,-1,-1,0,0
Japan Open 2025,750,First round,2025-07-15,Japan,Koki Watanabe,Japan,Nhat Nguyen,Republic of Ireland,1,0,1.0,1,0,42,0.0,0,0,49,0.6,1672.86,1530.4,142.46,0.4996,0.4098,1.0,1,-1,0,0
Japan Open 2025,750,First round,2025-07-15,Japan,Jonatan Christie,Indonesia,Kenta Nishimoto,Japan,0,0,0.5714,0,0,42,0.6364,1,5,14,0.6538,1726.23,1638.74,87.49,0.5373,0.9287,1.0,1,7,0,0
Japan Open 2025,750,Second round,2025-07-15,Japan,Kenta Nishimoto,Japan,Chi Yu-jen,Chinese Taipei,0,0,0.5,1,5,14,0.6538,0,0,42,0.1111,1658.69,1518.88,139.81,0.9501,0.0391,0.0,8,-7,0,0
Japan Open 2025,750,First round,2025-07-15,Japan,Yushi Tanaka,Japan,Chi Yu-jen,Chinese Taipei,0,0,0.0,1,0,42,0.4667,0,0,42,0.1111,1564.69,1540.99,23.69,0.5401,0.3274,0.0,1,1,0,0
Japan Open 2025,750,Quarter-finals,2025-07-15,Japan,Chi Yu-jen,Chinese Taipei,Alex Lanier,France,0,0,0.5,0,0,42,0.1111,0,0,42,0.7692,1558.08,1744.56,-186.47,0.5292,0.6745,0.5,2,1,0,0
Japan Open 2025,750,First round,2025-07-15,Japan,Chou Tien-chen,Chinese Taipei,Jason Teh,Singapore,1,0,1.0,0,3,14,0.6154,0,0,42,0.5789,1698.2,1561.99,136.21,0.4484,0.1664,1.0,-2,-3,0,0
China Open 2025,1000,Second round,2025-07-22,China,Lee Chia-hao,Chinese Taipei,Wang Zhengxing,China,0,0,0.5,0,1,7,0.4667,1,1,7,0.5294,1586.1,1565.43,20.67,0.2035,0.3255,0.5,-2,-2,1,1
China Open 2025,1000,First round,2025-07-22,China,Wang Zhengxing,China,Kodai Naraoka,Japan,1,0,0.5,1,1,7,0.5294,0,3,7,0.6316,1586.62,1686.94,-100.32,0.5278,0.7005,0.5,1,2,1,3
China Open 2025,1000,Quarter-finals,2025-07-22,China,Wang Zhengxing,China,Christo Popov,France,1,0,0.5,1,1,7,0.5294,0,4,7,0.6667,1612.24,1672.31,-60.08,0.6695,0.5991,0.5,2,-1,1,4
China Open 2025,1000,First round,2025-07-22,China,Lei Lanxi,China,Christo Popov,France,0,0,0.5,1,2,7,0.1429,0,4,7,0.6667,1533.1,1648.89,-115.78,0.3173,0.4194,0.0,1,-2,2,4
China Open 2025,1000,Second round,2025-07-22,China,Christo Popov,France,Jonatan Christie,Indonesia,1,0,0.5,0,4,7,0.6667,0,1,7,0.4286,1662.46,1706.28,-43.83,0.5936,0.3761,0.5,1,-1,4,1
China Open 2025,1000,First round,2025-07-22,China,Jason Teh,Singapore,Jonatan Christie,Indonesia,0,0,0.0,0,1,7,0.5294,0,1,7,0.4286,1551.96,1683.78,-131.81,0.1165,0.2633,0.0,-4,-2,1,1
China Open 2025,1000,Quarter-finals,2025-07-22,China,Toma Junior Popov,France,Anders Antonsen,Denmark,0,0,0.0,0,1,7,0.5625,0,1,7,0.6875,1601.07,1799.84,-198.77,0.2339,0.6414,0.0,-3,-1,1,1
China Open 2025,1000,Second round,2025-07-22,China,Brian Yang,Canada,Toma Junior Popov,France,0,0,1.0,0,1,7,0.4118,0,1,7,0.5625,1441.46,1591.41,-149.95,0.3166,0.1638,1.0,-2,-4,1,1
China Open 2025,1000,First round,2025-07-22,China,Toma Junior Popov,France,Alex Lanier,France,1,1,0.0,0,1,7,0.5625,0,5,7,0.7778,1603.28,1752.71,-149.43,0.4146,0.7722,0.0,1,2,1,5
China Open 2025,1000,First round,2025-07-22,China,Lin Chun-yi,Chinese Taipei,Chi Yu-jen,Chinese Taipei,1,1,0.75,0,2,7,0.65,0,3,7,0.2,1707.71,1549.93,157.77,0.5134,0.3704,1.0,1,-1,2,3
China Open 2025,1000,Second round,2025-07-22,China,Lin Chun-yi,Chinese Taipei,Anders Antonsen,Denmark,0,0,0.5,0,2,7,0.65,0,1,7,0.6875,1719.2,1809.5,-90.3,0.6594,0.749,1.0,2,1,2,1
China Open 2025,1000,First round,2025-07-22,China,Yushi Tanaka,Japan,Anders Antonsen,Denmark,0,0,0.5,0,1,7,0.4667,0,1,7,0.6875,1547.6,1824.42,-276.82,0.3781,0.8243,0.5,-1,2,1,1
China Open 2025,1000,First round,2025-07-22,China,Lee Cheuk Yiu,Hong Kong,Ng Ka Long,Hong Kong,0,1,0.25,0,1,7,0.4,0,2,7,0.4286,1641.23,1616.76,24.47,0.3567,0.4395,0.0,-2,-1,1,2
China Open 2025,1000,First round,2025-07-22,China,Anthony Sinisuka Ginting,Indonesia,Brian Yang,Canada,0,0,0.6667,0,1,7,0.0,0,1,7,0.4118,1669.35,1429.6,239.75,0.3159,0.2216,0.0,-1,-3,1,1
China Open 2025,1000,Second round,2025-07-22,China,Li Shifeng,China,Ng Ka Long,Hong Kong,1,0,0.4,1,2,7,0.75,0,2,7,0.4286,1761.21,1638.17,123.04,0.6776,0.6077,1.0,1,1,2,2
China Open 2025,1000,First round,2025-07-22,China,Lee Chia-hao,Chinese Taipei,Lu Guangzu,China,1,0,0.25,0,1,7,0.4667,1,1,7,0.5,1564.91,1650.47,-85.56,0.1425,0.3875,1.0,-3,-2,1,1
China Open 2025,1000,Quarter-finals,2025-07-22,China,Shi Yuqi,China,Li Shifeng,China,1,1,0.8,1,5,7,0.875,1,2,7,0.75,1952.22,1774.41,177.81,0.9696,0.7743,1.0,8,2,5,2
China Open 2025,1000,First round,2025-07-22,China,Li Shifeng,China,Lakshya Sen,India,1,0,0.4,1,2,7,0.75,0,2,7,0.375,1763.84,1611.6,152.24,0.542,0.3899,1.0,-1,1,2,2
China Open 2025,1000,Final,2025-07-22,China,Shi Yuqi,China,Wang Zhengxing,China,1,1,1.0,1,5,7,0.875,1,1,7,0.5294,1962.8,1635.66,327.14,0.9787,0.7686,1.0,9,3,5,1
China Open 2025,1000,Semi-finals,2025-07-22,China,Wang Zhengxing,China,Anders Antonsen,Denmark,1,0,0.5,1,1,7,0.5294,0,1,7,0.6875,1630.38,1831.18,-200.8,0.5381,0.877,0.5,-1,3,1,1
China Open 2025,1000,First round,2025-07-22,China,Kunlavut Vitidsarn,Thailand,Alwi Farhan,Indonesia,1,0,0.5,0,1,7,0.8,0,2,7,0.5,1820.25,1565.75,254.5,0.488,0.4893,0.5,-2,-1,1,2
China Open 2025,1000,Second round,2025-07-22,China,Kunlavut Vitidsarn,Thailand,Leong Jun Hao,Malaysia,1,0,1.0,0,1,7,0.8,0,1,7,0.4,1827.75,1571.73,256.03,0.6416,0.294,1.0,1,-2,1,1
China Open 2025,1000,First round,2025-07-22,China,Leong Jun Hao,Malaysia,Kenta Nishimoto,Japan,1,0,0.5,0,1,7,0.4,0,2,7,0.64,1564.27,1636.58,-72.3,0.2058,0.6651,0.0,-3,-1,1,2
China Open 2025,1000,Quarter-finals,2025-07-22,China,Kunlavut Vitidsarn,Thailand,Chou Tien-chen,Chinese Taipei,0,0,0.4,0,1,7,0.8,0,2,7,0.6296,1835.21,1708.23,126.98,0.7491,0.6139,0.0,2,1,1,2
China Open 2025,1000,Semi-finals,2025-07-22,China,Chou Tien-chen,Chinese Taipei,Shi Yuqi,China,0,0,0.25,0,2,7,0.6296,1,5,7,0.875,1735.23,1968.08,-232.85,0.7297,0.9851,0.0,2,10,2,5
China Open 2025,1000,Second round,2025-07-22,China,Chou Tien-chen,Chinese Taipei,Prannoy H. S.,India,1,0,0.2857,0,2,7,0.6296,0,0,49,0.3333,1726.93,1539.54,187.39,0.5108,0.3414,0.0,-1,-1,2,0
China Open 2025,1000,First round,2025-07-22,China,Prannoy H. S.,India,Koki Watanabe,Japan,1,0,0.5,0,0,49,0.3333,0,4,7,0.5,1529.39,1682.64,-153.25,0.239,0.6498,0.5,-2,2,0,4
China Open 2025,1000,First round,2025-07-22,China,Shi Yuqi,China,Weng Hongyang,China,1,1,0.8333,1,5,7,0.875,1,3,7,0.6471,1976.38,1702.07,274.31,0.9896,0.4977,1.0,11,-1,5,3
China Open 2025,1000,Second round,2025-07-22,China,Shi Yuqi,China,Nhat Nguyen,Republic of Ireland,1,0,1.0,1,5,7,0.875,0,1,7,0.5333,1983.21,1520.62,462.6,0.9927,0.2869,1.0,12,-2,5,1
China Open 2025,1000,First round,2025-07-22,China,Rasmus Gemke,Denmark,Nhat Nguyen,Republic of Ireland,0,0,1.0,0,1,7,0.4706,0,1,7,0.5333,1541.2,1518.01,23.19,0.2987,0.2008,1.0,-2,-3,1,1
China Open 2025,1000,First round,2025-07-22,China,Chou Tien-chen,Chinese Taipei,Wang Tzu-wei,Chinese Taipei,1,1,1.0,0,2,7,0.6296,0,3,7,0.4667,1737.08,1594.99,142.09,0.6576,0.5136,1.0,1,1,2,3
Macau Open 2025,300,First round,2025-07-29,China,Jeon Hyeok-jin,South Korea,Lakshya Sen,India,0,0,0.5,0,0,77,0.5,0,3,7,0.3333,1537.61,1599.84,-62.22,0.5261,0.2729,0.5,-1,-1,0,1
Macau Open 2025,300,Second round,2025-07-29,China,Zaki Ubaidillah,Indonesia,Alwi Farhan,Indonesia,0,1,0.5,0,0,84,0.6667,0,3,7,0.4167,1522.92,1558.24,-35.32,0.6661,0.3425,0.5,2,-2,0,1
Macau Open 2025,300,First round,2025-07-29,China,Cheam June Wei,Malaysia,Alwi Farhan,Indonesia,0,0,0.0,0,0,84,0.25,0,3,7,0.4167,1451.26,1569.02,-117.76,0.1932,0.5397,0.0,-3,1,0,1
Macau Open 2025,300,Quarter-finals,2025-07-29,China,Alwi Farhan,Indonesia,Jason Gunawan,Hong Kong,1,0,0.0,0,3,7,0.4167,0,0,70,0.4,1577.1,1523.49,53.61,0.6778,0.2242,0.0,2,-2,1,0
Macau Open 2025,300,First round,2025-07-29,China,Misha Zilberman,Israel,Jason Gunawan,Hong Kong,0,0,0.0,0,0,28,0.0,0,0,70,0.4,1363.31,1513.33,-150.02,0.1588,0.157,0.0,-3,-3,0,0
Macau Open 2025,300,Second round,2025-07-29,China,Jason Gunawan,Hong Kong,Ng Ka Long,Hong Kong,1,1,0.5,0,0,70,0.4,0,4,7,0.4286,1520.45,1624.97,-104.52,0.4099,0.4254,0.5,1,-1,0,2
Macau Open 2025,300,Second round,2025-07-29,China,Yohanes Saut Marcellyno,Indonesia,Zhu Xuanchen,China,0,0,0.5,0,0,182,0.5,1,0,70,0.0,1533.18,1539.86,-6.68,0.4402,0.5763,0.5,-1,-1,0,0
Macau Open 2025,300,First round,2025-07-29,China,Yohanes Saut Marcellyno,Indonesia,Prannoy H. S.,India,1,0,0.5,0,0,182,0.5,0,2,7,0.3636,1521.41,1557.68,-36.27,0.3081,0.4673,0.5,-2,1,0,2
Macau Open 2025,300,First round,2025-07-29,China,Zhu Xuanchen,China,Chi Yu-jen,Chinese Taipei,1,0,0.5,1,0,70,0.0,0,4,7,0.1818,1551.63,1538.44,13.19,0.7034,0.2593,0.5,1,-2,0,1
Macau Open 2025,300,Quarter-finals,2025-07-29,China,Zhu Xuanchen,China,Lakshya Sen,India,0,0,0.5,1,0,70,0.0,0,3,7,0.3333,1563.17,1609.71,-46.54,0.7924,0.491,0.5,2,1,0,1
Macau Open 2025,300,First round,2025-07-29,China,Chico Aura Dwi Wardoyo,Indonesia,Rithvik Sanjeevi,India,1,0,0.5,0,0,56,0.25,0,0,35,0.0,1489.04,1534.82,-45.78,0.2484,0.4622,0.5,-2,-2,0,0
Macau Open 2025,300,Second round,2025-07-29,China,Chico Aura Dwi Wardoyo,Indonesia,Lakshya Sen,India,0,0,0.5,0,0,56,0.25,0,3,7,0.3333,1502.61,1620.11,-117.5,0.4739,0.6437,0.5,1,2,0,1
Macau Open 2025,300,First round,2025-07-29,China,Justin Hoh,Malaysia,Sathish Karunakaran,India,1,0,0.5,0,0,28,0.3636,0,0,70,0.3333,1470.91,1543.3,-72.39,0.2494,0.4426,0.5,-2,-1,0,0
